"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22"
"11",0.136358216404915,0.613905608654022,0.520772695541382,0.25410008430481,0.830852091312408,0.584504067897797,0.580925405025482,0.420745462179184,0.808670282363892,0.558647274971008,0.395085453987122,0.292839407920837,0.53190690279007,0.539585471153259,0.318138271570206,0.270250827074051,0.418923914432526,0.588443398475647,0.695042848587036,0.666199386119843,0.636311829090118,0.644594430923462
"12",-0.41157940030098,0.731147527694702,-0.0182316061109304,-0.0809819027781487,0.197252362966537,0.182031393051147,-0.269904732704163,-0.532397568225861,0.64168918132782,-0.318016797304153,-0.218564093112946,-0.0786320716142654,-0.606913983821869,0.494231909513474,0.456454157829285,-0.248416364192963,-0.0877378284931183,0.560131192207336,0.631075263023376,-0.130066826939583,0.624727487564087,0.588740766048431
"13",0.581986427307129,0.74377977848053,0.243986040353775,0.580093383789062,0.821711778640747,0.561435163021088,0.574658811092377,0.291001379489899,0.720843970775604,0.545392036437988,-0.0527130104601383,0.416616469621658,0.608124256134033,-0.299968898296356,0.469799071550369,0.471908748149872,-0.0160217583179474,0.589961290359497,0.695029973983765,0.180463448166847,0.569010257720947,0.201373845338821
"14",-0.0890893340110779,-0.129694506525993,0.0781619474291801,-0.721564292907715,-0.694877028465271,-0.672416746616364,-0.705701768398285,-0.0750853344798088,-0.567546606063843,-0.311453610658646,-0.686475157737732,-0.558989226818085,-0.31884777545929,-0.642316699028015,-0.725917279720306,-0.607712149620056,-0.651995182037354,-0.302447587251663,-0.473720848560333,-0.20422238111496,0.224992945790291,-0.179229155182838
"15",-0.439878910779953,0.0400133244693279,-0.561573624610901,-0.109666258096695,0.259538441896439,-0.63249945640564,0.348525583744049,0.0633638799190521,-0.603010356426239,0.549865782260895,-0.665441274642944,-0.382640570402145,-0.675692915916443,-0.511977672576904,-0.734277904033661,-0.319127947092056,-0.652806043624878,-0.537840068340302,0.0382155776023865,-0.0166329592466354,0.305019319057465,-0.251789510250092
"16",-0.473725020885468,-0.177503794431686,-0.76431530714035,-0.815571546554565,-0.839882969856262,-0.611374616622925,-0.851120591163635,-0.903387427330017,-0.631766140460968,0.199414864182472,-0.686834394931793,-0.31695744395256,-0.742786824703217,-0.661743640899658,-0.719090104103088,-0.664381623268127,-0.651252865791321,-0.59147322177887,-0.359767258167267,0.0517364554107189,-0.706616342067719,-0.664433777332306
"17",0.323530524969101,0.932488739490509,0.506345570087433,-0.465988874435425,0.607063829898834,0.840400993824005,0.727972269058228,-0.298087030649185,0.836462616920471,0.536020755767822,0.209029540419579,-0.520752012729645,0.726324737071991,0.558270514011383,-0.582903683185577,-0.632554888725281,0.258614093065262,0.383820205926895,0.635534048080444,0.42805415391922,0.596824407577515,0.643018066883087
"18",0.669317126274109,0.65199601650238,0.414942383766174,0.525485575199127,0.516199111938477,-0.4157395362854,-0.490182459354401,-0.829652070999146,0.617349684238434,0.379691988229752,0.341471970081329,-0.0615127459168434,0.46941089630127,-0.353275686502457,0.405484974384308,0.275995492935181,0.208348199725151,0.224514380097389,0.679568350315094,-0.242647603154182,0.640045762062073,0.489311248064041
"19",0.911436438560486,0.730490207672119,0.784135758876801,0.723607957363129,0.835296511650085,0.525845527648926,0.767436385154724,0.49173492193222,0.843390822410583,0.475819051265717,0.411601513624191,-0.0701968744397163,0.728868007659912,0.5299311876297,0.47423642873764,0.231781169772148,-0.128738820552826,0.673929274082184,0.699041366577148,0.679223477840424,0.643383920192719,0.660072088241577
"20",-0.114451259374619,0.826642513275146,0.893705487251282,0.135324195027351,0.72764664888382,0.860894560813904,0.625370860099792,0.53661173582077,0.80229252576828,0.529762744903564,0.434041202068329,0.372948884963989,0.601409494876862,0.516746401786804,-0.373941600322723,0.0270587727427483,0.25261378288269,0.203598544001579,0.694703936576843,0.688960134983063,0.468817591667175,0.666530847549438
"21",-0.473152130842209,-0.0535128600895405,-0.620080947875977,0.188464462757111,-0.356583535671234,-0.435918986797333,-0.239600092172623,-0.677711367607117,0.0503372997045517,0.566080033779144,-0.68667995929718,-0.434004426002502,-0.664109170436859,-0.600614130496979,-0.732573509216309,-0.0265630837529898,-0.626962244510651,-0.218077644705772,0.422699779272079,0.58278226852417,-0.186018794775009,-0.264139860868454
"22",0.890318810939789,1.02769124507904,0.894949078559875,0.867198288440704,0.842448174953461,0.858060717582703,0.769470930099487,0.591204345226288,0.850517272949219,0.565844416618347,0.336555808782578,0.511344611644745,0.763459622859955,0.593699276447296,0.426722526550293,0.567546308040619,0.63250344991684,0.669571161270142,0.698923647403717,0.725674271583557,0.643343329429626,0.683571696281433
"23",0.724903106689453,1.02698695659637,0.890095770359039,0.833983302116394,0.841024160385132,0.85965484380722,0.737844884395599,0.573349177837372,0.84663999080658,0.55385833978653,0.425011187791824,0.448097229003906,0.731691062450409,0.584286510944366,0.350269466638565,0.571351885795593,-0.0916170477867126,0.72295731306076,0.697588920593262,0.650181710720062,0.63928759098053,0.68285870552063
"24",-0.473148077726364,-0.190086364746094,-0.852186501026154,-0.637571215629578,-0.472139447927475,-0.569223701953888,-0.886163115501404,-0.914794325828552,-0.679703533649445,-0.272330403327942,-0.683815956115723,-0.500689566135406,-0.512602269649506,-0.592583537101746,-0.582166969776154,-0.708974838256836,-0.652132153511047,-0.397614330053329,-0.527653396129608,-0.698885858058929,-0.641059875488281,-0.168621718883514
"25",-0.314439803361893,0.698232769966125,-0.518844664096832,0.63436758518219,-0.217636898159981,0.359918236732483,0.726702451705933,-0.0408796966075897,0.554483413696289,0.552367031574249,-0.310516804456711,-0.493295013904572,0.52141261100769,-0.00104052620008588,0.252063691616058,0.292576611042023,-0.622892022132874,0.398751139640808,0.690622508525848,0.588752925395966,0.402787744998932,0.620350956916809
"26",0.651999175548553,0.756652116775513,0.808903455734253,0.50610876083374,0.813425838947296,0.544094562530518,0.713223457336426,0.349230945110321,0.500392913818359,0.564570367336273,-0.197974130511284,0.37483823299408,-0.476215749979019,-0.0541074275970459,-0.335414469242096,0.565452516078949,-0.246899738907814,0.279569983482361,0.667384266853333,0.68754255771637,0.539566099643707,0.551821112632751
"27",-0.474294304847717,-0.19786411523819,-0.864601314067841,-0.810526251792908,-0.883201479911804,-0.64894962310791,-0.902137398719788,-0.922598719596863,-0.708718359470367,-0.264132797718048,-0.68371319770813,-0.535078525543213,-0.780343770980835,-0.666514277458191,-0.729050397872925,-0.718682825565338,-0.652634501457214,-0.609587669372559,-0.540301620960236,-0.692016303539276,-0.69624251127243,-0.66337126493454
"28",-0.468092560768127,-0.171090289950371,0.130469307303429,-0.459047257900238,-0.628885984420776,-0.600089490413666,-0.759153604507446,0.475438982248306,0.419678300619125,0.45782133936882,-0.677753269672394,-0.379745811223984,-0.19443853199482,-0.572066307067871,-0.723835110664368,-0.536906182765961,-0.644561350345612,0.116194061934948,0.315677225589752,-0.348627477884293,-0.370768278837204,0.477557241916656
"29",0.281107366085052,0.857349693775177,0.211199223995209,-0.00877279229462147,0.626217842102051,-0.294515013694763,0.0946619510650635,-0.282553493976593,0.751532912254333,0.340739965438843,-0.664572656154633,-0.278712302446365,-0.304344892501831,-0.403000473976135,-0.394537180662155,-0.280654519796371,-0.0555426478385925,-0.00850123539566994,0.673555970191956,0.670199871063232,0.232531830668449,-0.171406731009483
"30",-0.47601318359375,-0.200839087367058,-0.869233250617981,-0.874263286590576,-0.890417158603668,-0.649770736694336,-0.913670718669891,-0.921412110328674,-0.711733281612396,-0.766554713249207,-0.686858594417572,-0.720884799957275,-0.78271484375,-0.667887628078461,-0.734555602073669,-0.736870944499969,-0.653082966804504,-0.620009779930115,-0.546223640441895,-0.704779028892517,-0.715280652046204,-0.683334708213806
"31",0.902458727359772,0.995496571063995,0.581053674221039,0.828879594802856,0.833543419837952,0.544111967086792,0.767712414264679,0.551426887512207,0.848668396472931,0.388026773929596,0.435638517141342,0.211259081959724,0.75737339258194,0.482783824205399,0.478885531425476,0.26972633600235,0.641812264919281,0.53999125957489,0.696136593818665,0.423336088657379,0.642601191997528,0.676785469055176
"32",0.110318839550018,0.133263632655144,0.0789532661437988,-0.350757122039795,-0.679386019706726,-0.285259693861008,0.306647032499313,0.0312205255031586,-0.692701697349548,0.55500066280365,-0.68664813041687,-0.561432182788849,-0.0566831082105637,-0.662579119205475,-0.733357429504395,-0.643017828464508,-0.65168172121048,-0.5207479596138,-0.472290545701981,0.488737821578979,-0.454127430915833,-0.638480484485626
"33",-0.475771546363831,-0.200402498245239,-0.863505840301514,-0.871918141841888,-0.886115908622742,-0.691826224327087,-0.913300693035126,-0.92314088344574,-0.710664212703705,-0.601473927497864,-0.686833918094635,-0.613036453723907,-0.778419554233551,-0.666853189468384,-0.733992099761963,-0.67978447675705,-0.653059482574463,-0.4598348736763,-0.487064719200134,-0.618413507938385,-0.705935060977936,-0.663782715797424
"34",-0.473382830619812,-0.167758792638779,-0.751277148723602,-0.783641755580902,-0.807992815971375,-0.593629658222198,-0.251892656087875,-0.922401368618011,0.00877030193805695,0.326196491718292,-0.681363880634308,-0.477389395236969,-0.676086246967316,-0.642790138721466,0.246487557888031,-0.551323294639587,-0.427490890026093,-0.61029189825058,-0.472335577011108,-0.33906689286232,-0.657044529914856,-0.367234110832214
"35",-0.462470531463623,0.298483967781067,0.792633891105652,0.443394899368286,-0.118748381733894,0.682187736034393,-0.23418727517128,0.567752361297607,0.832452237606049,0.408564954996109,0.425406515598297,0.139704495668411,-0.336124151945114,0.347192943096161,-0.238435804843903,-0.188698038458824,0.346931397914886,-0.254127562046051,0.688081622123718,0.655493378639221,0.595809400081635,0.417456239461899
"36",-0.441446870565414,0.0854998305439949,-0.24085833132267,-0.746424078941345,-0.177027761936188,-0.338721692562103,0.450077474117279,-0.693444311618805,-0.340008050203323,-0.00464142626151443,-0.101660341024399,-0.470479249954224,-0.56589287519455,-0.402415543794632,-0.466277599334717,-0.556892216205597,-0.604934513568878,-0.227555841207504,0.476053297519684,0.126872956752777,-0.0742540061473846,-0.493612051010132
"37",-0.412349611520767,-0.173521459102631,-0.787849247455597,-0.374435782432556,-0.758159697055817,-0.404247283935547,-0.878482699394226,-0.906941831111908,-0.667796909809113,-0.596857190132141,-0.638185918331146,-0.447201073169708,-0.611461877822876,-0.556990921497345,-0.707858443260193,-0.538777410984039,-0.652482271194458,-0.460542321205139,-0.489412009716034,0.0695715621113777,0.343580782413483,0.120465561747551
"38",-0.363434046506882,0.14295582473278,0.0694672465324402,0.0538301132619381,0.71645200252533,0.0227997899055481,-0.769539177417755,-0.480066627264023,0.738453090190887,0.563197255134583,-0.64030259847641,-0.473520040512085,0.0204462297260761,-0.363271713256836,-0.018114298582077,-0.680592656135559,-0.597757995128632,-0.55277544260025,0.534196853637695,-0.500679910182953,0.496929883956909,0.482078403234482
"39",0.544772028923035,1.02519953250885,0.745489716529846,0.504064202308655,0.805795967578888,0.854871034622192,0.769611060619354,0.542339026927948,0.838266730308533,0.557727634906769,0.441417872905731,0.133358910679817,0.675725638866425,0.592958688735962,0.478935450315475,0.501561880111694,0.634710431098938,0.658648610115051,0.698842644691467,0.696938335895538,0.632737457752228,0.676406443119049
"40",-0.474359422922134,-0.169889658689499,-0.697427570819855,-0.543547689914703,-0.750667035579681,-0.669189035892487,-0.896725237369537,-0.920998275279999,-0.707625865936279,-0.561706244945526,-0.669140517711639,-0.372837513685226,-0.748675405979156,-0.583253264427185,-0.725054264068604,-0.616747200489044,-0.606935799121857,-0.576135993003845,-0.507788419723511,-0.65423321723938,-0.678550183773041,-0.0224597807973623
"41",-0.467543303966522,-0.102132111787796,-0.831838488578796,-0.816661179065704,-0.854411005973816,-0.426236689090729,-0.908137440681458,-0.803921103477478,-0.0175798945128918,-0.751676738262177,-0.615213990211487,-0.665585279464722,-0.567705154418945,-0.616346061229706,-0.73051929473877,-0.719415843486786,-0.652828335762024,-0.485909759998322,0.455290675163269,-0.649531662464142,0.296573430299759,-0.0231339205056429
"42",0.940607190132141,1.01721727848053,0.829910099506378,0.656300127506256,0.70228910446167,0.77945077419281,0.750601589679718,0.572984933853149,0.834384083747864,0.56249338388443,0.435227662324905,0.165806278586388,0.689094603061676,0.493070483207703,-0.151666089892387,-0.044190376996994,0.0951666831970215,0.647534728050232,0.694068133831024,0.700615108013153,0.642963469028473,0.663022339344025
"43",0.844197928905487,1.01343560218811,0.809773862361908,0.6536585688591,0.772313356399536,0.78160947561264,0.719922125339508,0.204826712608337,0.70615816116333,0.294077008962631,0.0250820815563202,0.4707171022892,0.69745546579361,0.607087075710297,0.4742571413517,0.457784563302994,0.525428950786591,0.702072739601135,0.697568893432617,0.723660469055176,0.629976809024811,0.633450090885162
"44",0.691930711269379,0.0704998522996902,0.743418753147125,0.257465183734894,0.577491223812103,0.164374738931656,0.0433258265256882,-0.775550186634064,0.54694527387619,0.483224451541901,0.0757611989974976,0.103092096745968,0.668137967586517,0.0877685248851776,0.352825522422791,0.0629544109106064,-0.16884209215641,0.0474388636648655,0.662156343460083,0.586679220199585,0.486729025840759,-0.0261323973536491
"45",-0.432534694671631,-0.127130478620529,-0.359745442867279,-0.577657580375671,-0.111828692257404,-0.0832578241825104,-0.545628607273102,-0.400101274251938,-0.507335722446442,0.470492273569107,-0.684227585792542,-0.25054520368576,-0.30374002456665,-0.662901818752289,-0.729452550411224,-0.613033950328827,-0.648572325706482,-0.104637160897255,0.0746277570724487,-0.562477469444275,0.00568220019340515,-0.566205382347107
"46",-0.466016054153442,-0.085177980363369,-0.560904800891876,-0.114932514727116,-0.597071886062622,0.32019168138504,-0.393612802028656,-0.918200671672821,0.0585510954260826,0.295533031225204,-0.318638563156128,-0.428257822990417,-0.272440075874329,-0.50459223985672,0.39053863286972,-0.710804224014282,-0.581972897052765,-0.598117232322693,0.0163796544075012,-0.562755346298218,-0.0549531579017639,0.285102248191833
"47",-0.471328526735306,0.285996526479721,-0.160457044839859,-0.428694933652878,-0.0918091908097267,-0.641749501228333,-0.479282230138779,-0.888554573059082,0.363462775945663,0.241663783788681,-0.55739963054657,-0.438248217105865,-0.240570873022079,-0.432662069797516,0.0282873511314392,-0.572456479072571,0.142063111066818,-0.388450235128403,0.63218367099762,0.106359764933586,0.517807960510254,-0.103937260806561
"48",-0.474922180175781,-0.194176360964775,-0.848988711833954,-0.842470347881317,-0.396245002746582,-0.66914039850235,-0.900049805641174,-0.922843635082245,-0.708096146583557,-0.595821976661682,-0.677999377250671,-0.37559375166893,-0.740787148475647,-0.598651349544525,-0.733049511909485,-0.548538148403168,-0.65101432800293,-0.55095362663269,-0.543260395526886,-0.537543296813965,-0.624156057834625,-0.620754718780518
"49",-0.475549191236496,-0.179081946611404,-0.76432204246521,-0.681583404541016,-0.832447052001953,-0.673017919063568,0.103343635797501,-0.903662443161011,-0.19000668823719,0.458393275737762,-0.686180472373962,-0.570130169391632,-0.72538036108017,-0.626388251781464,-0.726056456565857,-0.664077520370483,-0.649492502212524,-0.577134728431702,-0.20429839193821,-0.42052286863327,0.17344631254673,-0.455841779708862
"50",-0.47597873210907,-0.200402930378914,-0.868030548095703,-0.848734259605408,-0.890383899211884,-0.655742228031158,-0.913565158843994,-0.90020740032196,-0.711278140544891,-0.121044859290123,-0.686857402324677,-0.677820146083832,-0.781888544559479,-0.667235255241394,-0.734554350376129,-0.735638022422791,-0.653082072734833,-0.619584321975708,-0.539537489414215,-0.70462828874588,-0.714924037456512,-0.678255438804626
"51",0.445488214492798,0.954000353813171,0.766819596290588,0.802546143531799,0.447737991809845,0.814987123012543,0.741460204124451,-0.176078200340271,0.803654789924622,0.565436542034149,0.015476405620575,0.377766311168671,0.533123016357422,0.401238739490509,0.401256322860718,0.387357592582703,0.457790195941925,0.586938440799713,0.696598172187805,0.448796838521957,0.636887788772583,0.633729100227356
"52",0.55632483959198,0.242353513836861,0.61033171415329,0.637830555438995,0.76245391368866,0.164844274520874,0.398939520120621,-0.1630859375,0.84892737865448,0.561809062957764,0.263034850358963,-0.541605293750763,0.654503881931305,-0.409340143203735,0.445257514715195,0.034500677138567,-0.152340158820152,-0.459481537342072,0.55934864282608,-0.552144289016724,0.624137699604034,0.680427670478821
"53",-0.402348458766937,-0.128490447998047,0.282766789197922,0.12586236000061,0.62668639421463,0.582465827465057,-0.623476028442383,-0.238815277814865,0.292944073677063,0.563732266426086,-0.287985682487488,0.306893646717072,0.10663852840662,-0.315948933362961,0.336207985877991,0.00332996575161815,-0.505322933197021,0.174532413482666,0.650790333747864,0.223379537463188,0.606477379798889,0.326128542423248
"54",-0.0788883194327354,0.726277232170105,-0.0483674705028534,0.782009840011597,0.222644120454788,0.822428643703461,0.764911293983459,0.430836200714111,0.843410193920135,0.565954327583313,-0.288858354091644,0.051407054066658,0.499865651130676,0.292439520359039,0.46715971827507,0.249157518148422,-0.157069578766823,0.136952325701714,0.698590695858002,0.570684194564819,0.637969136238098,0.658288598060608
"55",0.39775225520134,0.964695632457733,0.580881416797638,0.680116474628448,0.824984490871429,0.843865633010864,0.38202840089798,0.527220189571381,0.816453218460083,0.555152058601379,0.247539162635803,0.391755223274231,0.559940159320831,0.48780283331871,0.467173308134079,0.161200180649757,0.572147190570831,0.635936319828033,0.698332488536835,0.616512358188629,0.24248194694519,0.610498189926147
"56",0.820965707302094,0.923120200634003,0.887937247753143,0.688169956207275,0.84223997592926,0.793793439865112,0.76934278011322,0.455560863018036,0.850583493709564,0.564066708087921,0.410198152065277,-0.027649812400341,0.761193454265594,0.294641256332397,0.473937660455704,0.551784336566925,0.591427505016327,0.725234031677246,0.699036180973053,0.72326785326004,0.642845034599304,0.672348260879517
"57",0.913147389888763,0.994686186313629,0.876267313957214,0.763805210590363,0.696753978729248,0.80809223651886,0.76950603723526,0.550317227840424,0.808375477790833,0.55385422706604,0.405208796262741,0.4674132168293,0.721559166908264,0.470210611820221,0.454617291688919,0.640647172927856,0.61503142118454,0.645585298538208,0.699000120162964,0.231351584196091,0.623515367507935,0.679919302463531
"58",-0.460619300603867,-0.176361203193665,-0.671921193599701,-0.826184332370758,-0.636285603046417,-0.570569634437561,-0.912399590015411,-0.895231962203979,-0.671299159526825,-0.592257082462311,-0.686652719974518,-0.579497992992401,-0.688727915287018,-0.665860652923584,-0.730888724327087,-0.641209959983826,-0.636263251304626,-0.545508027076721,-0.531780183315277,0.229758679866791,-0.714734196662903,-0.586156904697418
"59",-0.422955274581909,0.39280965924263,-0.286676466464996,-0.0149183878675103,0.130685731768608,0.0489994883537292,-0.600279569625854,0.198038384318352,-0.547941267490387,0.408941924571991,-0.418123036623001,-0.244451582431793,0.176935106515884,0.0416640117764473,-0.677208662033081,-0.217455372214317,-0.620186150074005,-0.257321387529373,-0.201031193137169,0.0875186324119568,0.299082696437836,0.4439297914505
"60",-0.474801063537598,-0.196492269635201,-0.786296665668488,-0.862310945987701,-0.857278227806091,-0.692626595497131,-0.912466764450073,-0.923165321350098,-0.697115421295166,-0.620108246803284,-0.683765769004822,-0.59972620010376,-0.762622833251953,-0.661009430885315,-0.721992313861847,-0.678951025009155,-0.652889847755432,-0.432813823223114,-0.304821848869324,-0.65630167722702,-0.645079851150513,-0.666974127292633
"61",0.65426117181778,0.536223590373993,0.793048918247223,0.521458864212036,0.813351929187775,0.85874879360199,0.744412779808044,0.531173467636108,0.844141185283661,0.491351723670959,0.407801449298859,0.0991641357541084,0.654545903205872,0.508887767791748,0.452284157276154,0.0195958912372589,0.481817603111267,0.540934503078461,0.698688328266144,0.690649509429932,0.634118437767029,0.68603104352951
"62",0.11280357837677,-0.00650770170614123,0.566522717475891,0.13030543923378,-0.0479371957480907,-0.329383194446564,0.743918836116791,0.49116125702858,0.733193814754486,0.566085934638977,-0.609188675880432,-0.116156443953514,0.164276570081711,-0.579439640045166,-0.546928107738495,0.32126647233963,-0.632700383663177,0.158852428197861,0.560903191566467,0.720588862895966,0.625949144363403,-0.116486392915249
"63",0.791703939437866,0.611205160617828,0.819593906402588,0.488523721694946,0.831559240818024,0.854010581970215,0.749929964542389,0.530182301998138,0.839010059833527,0.56368499994278,0.420820474624634,-0.0741136372089386,0.761093378067017,0.54578572511673,0.313622534275055,0.0162726547569036,0.134183079004288,0.734785139560699,0.698939979076385,0.700842916965485,0.640417635440826,0.680151998996735
"64",-0.464143812656403,-0.194201365113258,-0.818303942680359,-0.713542401790619,-0.877319872379303,-0.641259610652924,-0.864554643630981,-0.905923247337341,-0.71148407459259,-0.0264004003256559,-0.68684583902359,-0.631411790847778,-0.592229723930359,-0.664453744888306,-0.73442530632019,-0.709553480148315,-0.652996182441711,-0.611171007156372,-0.543417513370514,-0.60447895526886,-0.626671612262726,-0.679694890975952
"65",-0.463088154792786,-0.17317733168602,-0.692802965641022,-0.780779182910919,-0.615400612354279,-0.00435313582420349,-0.781067132949829,-0.917768716812134,0.014098983258009,-0.57216078042984,-0.406816363334656,-0.570487260818481,-0.717411756515503,-0.603856980800629,-0.733021140098572,-0.681086122989655,-0.649379134178162,-0.53822660446167,-0.337534368038177,-0.469020038843155,0.587375700473785,-0.276828110218048
"66",-0.466922432184219,0.10285472124815,-0.681060492992401,-0.127506732940674,-0.872128188610077,-0.624327003955841,-0.328152984380722,-0.828458309173584,-0.447597950696945,-0.0417385064065456,-0.675104022026062,-0.695175111293793,0.0735828280448914,-0.65048611164093,0.0307793319225311,-0.238464742898941,-0.641324043273926,-0.574614822864532,0.506149291992188,0.00170938763767481,-0.409730643033981,0.302892476320267
"67",0.795178055763245,0.332260131835938,-0.150215193629265,0.70376855134964,0.616828799247742,0.811613917350769,0.565279841423035,0.547962367534637,0.735158026218414,0.564328730106354,0.4103142619133,0.306665331125259,0.655612289905548,0.524163901805878,0.161050900816917,0.131527662277222,-0.20238384604454,0.549636840820312,0.68162876367569,0.665417492389679,0.638633847236633,0.608996987342834
"68",-0.300220310688019,0.277289986610413,-0.0873769819736481,-0.114906795322895,0.522188484668732,0.735938549041748,0.695216834545135,-0.73028963804245,0.469260454177856,0.563565790653229,0.362361997365952,-0.14751897752285,0.56081748008728,-0.0356920212507248,0.459127336740494,-0.554625451564789,0.137580960988998,-0.461720556020737,0.540976822376251,0.424150139093399,0.628388106822968,0.347019284963608
"69",-0.450219810009003,-0.18574158847332,-0.115816451609135,-0.8123978972435,-0.264421463012695,-0.331442296504974,-0.566694974899292,-0.859506130218506,-0.169760525226593,-0.524739742279053,-0.534947097301483,-0.575020551681519,-0.0353241860866547,-0.62475597858429,0.00369617342948914,-0.571286499500275,-0.648462176322937,0.0587319917976856,0.682001352310181,-0.347227811813354,0.295938849449158,-0.220132067799568
"70",-0.216316401958466,0.521055817604065,0.639160752296448,-0.294837117195129,0.137423813343048,-0.334937036037445,0.533503949642181,0.212794035673141,0.138361975550652,0.514109194278717,-0.671898305416107,-0.293026059865952,-0.506283521652222,-0.467260867357254,-0.653222262859344,-0.17655947804451,-0.543165147304535,-0.0917451158165932,0.535770177841187,0.505525350570679,0.401821970939636,0.174145340919495
"71",-0.369792461395264,0.81134957075119,-0.626967072486877,0.475862920284271,-0.555708885192871,-0.467797756195068,-0.269954264163971,-0.794147193431854,-0.372485548257828,0.560673773288727,-0.127316251397133,-0.648061275482178,0.430087864398956,-0.583024859428406,-0.630145490169525,-0.498504817485809,-0.646474421024323,-0.418346852064133,0.385999143123627,-0.332340329885483,-0.493909537792206,-0.0874370485544205
"72",-0.444790422916412,-0.132543221116066,-0.223624214529991,-0.816524982452393,-0.381685316562653,-0.013124018907547,-0.365289717912674,-0.654105722904205,-0.634448826313019,0.144715696573257,-0.26499018073082,-0.640950083732605,-0.326069742441177,-0.05237090960145,-0.712605535984039,-0.54072767496109,-0.607317626476288,-0.260323315858841,0.187354251742363,-0.080916553735733,0.456350892782211,0.28787624835968
